chr	start	end	TSAR
chr3	101240712	101241294	TSAR.1074
chr3	101284038	101284850	TSAR.0047
chr3	101370009	101370530	TSAR.0148
chr3	102410443	102411089	TSAR.0561
chr3	105400306	105400664	TSAR.4039
chr3	107524203	107526935	TSAR.3386
chr3	107885686	107885852	TSAR.4233
chr3	108129426	108129804	TSAR.0404
chr3	108147335	108147598	TSAR.4121
chr3	108158707	108158767	TSAR.4702
chr3	108159857	108160262	TSAR.0608
chr3	108163440	108163749	TSAR.2888
chr3	108218939	108219230	TSAR.3218
chr3	108279481	108279694	TSAR.3226
chr3	112299390	112300190	TSAR.0593
chr3	112726981	112727183	TSAR.3275
chr3	113005519	113005733	TSAR.3066
chr3	113022756	113022967	TSAR.2190
chr3	113046457	113046689	TSAR.0391
chr3	113084929	113085142	TSAR.1340
chr3	113114574	113114709	TSAR.3528
chr3	113373783	113376094	TSAR.0208
chr3	113376148	113379372	TSAR.0161
chr3	113503047	113503367	TSAR.1481
chr3	113507517	113507736	TSAR.2944
chr3	113513704	113513848	TSAR.2459
chr3	113667626	113667815	TSAR.3725
chr3	113672519	113672972	TSAR.4165
chr3	113675175	113675358	TSAR.4014
chr3	113729693	113729892	TSAR.2219
chr3	114098483	114098772	TSAR.1736
chr3	114099033	114099648	TSAR.0680
chr3	114283872	114284650	TSAR.3389
chr3	114459834	114460248	TSAR.2518
chr3	114519679	114520138	TSAR.4447
chr3	114596558	114597218	TSAR.3992
chr3	115521388	115521556	TSAR.2838
chr3	115528240	115528500	TSAR.1727
chr3	115595706	115596335	TSAR.0645
chr3	116162353	116162644	TSAR.3102
chr3	117024577	117024908	TSAR.3880
chr3	117205816	117206340	TSAR.3082
chr3	117353919	117354743	TSAR.0149
chr3	118220189	118220355	TSAR.3089
chr3	118644944	118645117	TSAR.1188
chr3	118732845	118733163	TSAR.1790
chr3	118906618	118906831	TSAR.2958
chr3	118912981	118913249	TSAR.2425
chr3	118945650	118945892	TSAR.1152
chr3	119134620	119135117	TSAR.0212
chr3	119156396	119156982	TSAR.0217
chr3	119306294	119306730	TSAR.4224
chr3	119378773	119379273	TSAR.4661
chr3	119434469	119434599	TSAR.1795
chr3	119899966	119900211	TSAR.3290
chr3	120049993	120050295	TSAR.1143
chr3	120053701	120053996	TSAR.0089
chr3	120085268	120085716	TSAR.0207
chr3	120086536	120086939	TSAR.4351
chr3	120122070	120122246	TSAR.2144
chr3	120417251	120417454	TSAR.1664
chr3	120469396	120469852	TSAR.0057
chr3	120489559	120489782	TSAR.1162
chr3	120495259	120495519	TSAR.1828
chr3	120998649	120998952	TSAR.0341
chr3	121097521	121097736	TSAR.0166
chr3	121131974	121132178	TSAR.0974
chr3	121143307	121143679	TSAR.2909
chr3	121168157	121168303	TSAR.4758
chr3	121192191	121192408	TSAR.2283
chr3	121195373	121195596	TSAR.4045
chr3	121202230	121202431	TSAR.4426
chr3	121207740	121207954	TSAR.4593
chr3	121212316	121212574	TSAR.3211
chr3	121238701	121238939	TSAR.1097
chr3	121251830	121252076	TSAR.2009
chr3	122446742	122446841	TSAR.2858
chr3	122447139	122447436	TSAR.0333
chr3	122474099	122474278	TSAR.0972
chr3	122545639	122545922	TSAR.0359
chr3	122591180	122591483	TSAR.0423
chr3	122990315	122990571	TSAR.0259
chr3	123066609	123066797	TSAR.1355
chr3	123752316	123753035	TSAR.0643
chr3	124458866	124459053	TSAR.4254
chr3	124462757	124462933	TSAR.3134
chr3	124536460	124536560	TSAR.3040
chr3	124839233	124839546	TSAR.3075
chr3	125172641	125172814	TSAR.2956
chr3	126721470	126721652	TSAR.3575
chr3	127396494	127396692	TSAR.0582
chr3	127988334	127988582	TSAR.1137
chr3	128139061	128139247	TSAR.4329
chr3	128146644	128146922	TSAR.2014
chr3	128176043	128176264	TSAR.1622
chr3	128181391	128182088	TSAR.3273
chr3	128187178	128187433	TSAR.0153
chr3	128201958	128202419	TSAR.3936
chr3	128202697	128202884	TSAR.2549
chr3	130300385	130300752	TSAR.2571
chr3	130742993	130744187	TSAR.1358
chr3	131271274	131271573	TSAR.4346
chr3	133099132	133099716	TSAR.2677
chr3	134251574	134251806	TSAR.2092
chr3	135177524	135177965	TSAR.2040
chr3	135720216	135722358	TSAR.0103
chr3	135869221	135871680	TSAR.0007
chr3	135913774	135914213	TSAR.1598
chr3	136573267	136574723	TSAR.0031
chr3	136664369	136665178	TSAR.0037
chr3	136667088	136667675	TSAR.4763
chr3	136760178	136760840	TSAR.1378
chr3	137013330	137013562	TSAR.2411
chr3	137047980	137048941	TSAR.3597
chr3	137182205	137182446	TSAR.4074
chr3	137186229	137186919	TSAR.2760
chr3	137288214	137288997	TSAR.3316
chr3	137573343	137574085	TSAR.2930
chr3	137680795	137681392	TSAR.1984
chr3	137811209	137811402	TSAR.3651
chr3	138694084	138694363	TSAR.2057
chr3	138695915	138696594	TSAR.0115
chr3	138700130	138700427	TSAR.1885
chr3	138855465	138855863	TSAR.3114
chr3	138946799	138947609	TSAR.0527
chr3	138952251	138952801	TSAR.2307
chr3	139007270	139007603	TSAR.0080
chr3	139057810	139058104	TSAR.4353
chr3	139180944	139181202	TSAR.4432
chr3	139257616	139257811	TSAR.1251
chr3	142268314	142268553	TSAR.2123
chr3	142274676	142274987	TSAR.1826
chr3	142281051	142282018	TSAR.0451
chr3	142455060	142455431	TSAR.3022
chr3	142462095	142462501	TSAR.3171
chr3	142524838	142525337	TSAR.2289
chr3	145788127	145788662	TSAR.2127
chr3	146422046	146422345	TSAR.2843
chr3	146532456	146532973	TSAR.1730
chr3	146729216	146729811	TSAR.1633
chr3	146900299	146900402	TSAR.2973
chr3	147113457	147114348	TSAR.3802
chr3	147389761	147390208	TSAR.4248
chr3	147423497	147423775	TSAR.3612
chr3	147858005	147858724	TSAR.2595
chr3	154898113	154898311	TSAR.1484
chr3	156395381	156396498	TSAR.2160
chr3	158025916	158027217	TSAR.4665
chr3	159258485	159259371	TSAR.0509
chr3	160155756	160156999	TSAR.1530
chr3	161689526	161690287	TSAR.1319
chr3	164906487	164908743	TSAR.2771
chr3	168933052	168933970	TSAR.0713
chr3	169005558	169005970	TSAR.2968
chr3	169018958	169019674	TSAR.0625
chr3	169023304	169023688	TSAR.1752
chr3	169080733	169081539	TSAR.3224
chr3	169112265	169112763	TSAR.2314
chr3	169498342	169498550	TSAR.3605
chr3	169631219	169631421	TSAR.3985
chr3	169656071	169656249	TSAR.0667
chr3	170078078	170079224	TSAR.1717
chr3	172096057	172096236	TSAR.2515
chr3	172626332	172626626	TSAR.2893
chr3	172737043	172737492	TSAR.1416
chr3	173228053	173228745	TSAR.3562
chr3	173323936	173324362	TSAR.4369
chr3	174788090	174788387	TSAR.1635
chr3	175521288	175521736	TSAR.1554
chr3	180365940	180366150	TSAR.1660
chr3	180436794	180438052	TSAR.2163
chr3	181150615	181151317	TSAR.0724
chr3	181172240	181172837	TSAR.1675
chr3	182538033	182538169	TSAR.2722
chr3	182575629	182575821	TSAR.1592
chr3	182583236	182583490	TSAR.1878
chr3	183543217	183543335	TSAR.1904
chr3	183904578	183904693	TSAR.3824
chr3	186793326	186793615	TSAR.4543
chr3	188293348	188293603	TSAR.3726
chr3	188665843	188666227	TSAR.1596
chr3	193364851	193364978	TSAR.3849
chr3	193366567	193366671	TSAR.3135
chr3	193455042	193455629	TSAR.1164
chr3	193656572	193656949	TSAR.4114
chr3	193859167	193859329	TSAR.3056
chr3	195794369	195794531	TSAR.4549
chr3	195935252	195935436	TSAR.3864
chr3	195965399	195965795	TSAR.0944
chr3	195984651	195984794	TSAR.4193
chr3	196134089	196134270	TSAR.1412
chr3	196198702	196199256	TSAR.3398
chr3	196281071	196281706	TSAR.0182
chr3	196386614	196387839	TSAR.3618
chr3	196987021	196987620	TSAR.2357
chr4	13090769	13091113	TSAR.3553
chr4	13501640	13502086	TSAR.4414
chr4	15964043	15964739	TSAR.0489
chr4	16504263	16504759	TSAR.1466
chr4	18023211	18023308	TSAR.2224
chr4	22961323	22961912	TSAR.2908
chr4	23780981	23781424	TSAR.3489
chr4	23790931	23791298	TSAR.0558
chr4	23932660	23932961	TSAR.2087
chr4	24235262	24235473	TSAR.2691
chr4	24473002	24473608	TSAR.3766
chr4	25365886	25366022	TSAR.4084
chr4	28464660	28465407	TSAR.0632
chr4	30914052	30914418	TSAR.2636
chr4	37432148	37432404	TSAR.1233
chr4	37440411	37441017	TSAR.0458
chr4	37444892	37448837	TSAR.0278
chr4	38674781	38675062	TSAR.2366
chr4	38691299	38691508	TSAR.0761
chr4	38774794	38776487	TSAR.0170
chr4	39297228	39297381	TSAR.3108
chr4	39306426	39306570	TSAR.2777
chr4	39458014	39458160	TSAR.4659
chr4	39466672	39466828	TSAR.2349
chr4	39469126	39469270	TSAR.3209
chr4	39471627	39471839	TSAR.2698
chr4	40144284	40144493	TSAR.2029
chr4	40350875	40351448	TSAR.4203
chr4	42051357	42051501	TSAR.3965
chr4	42064977	42065142	TSAR.2342
chr4	42545677	42546113	TSAR.2768
chr4	42895253	42895676	TSAR.0444
chr4	44689992	44690186	TSAR.1993
chr4	44691855	44691997	TSAR.4301
chr4	46067375	46067611	TSAR.4727
chr4	47887474	47887743	TSAR.2870
chr4	47938424	47939857	TSAR.0626
chr4	48036867	48037070	TSAR.0601
chr4	48037558	48038184	TSAR.0305
chr4	48384569	48384949	TSAR.0413
chr4	48426182	48427175	TSAR.1735
chr4	48490430	48491023	TSAR.0068
chr4	48496103	48496260	TSAR.4705
chr4	48502028	48502243	TSAR.1779
chr4	48503632	48503754	TSAR.3617
chr4	48862695	48862964	TSAR.4372
chr4	55981008	55981233	TSAR.1326
chr4	56471384	56471577	TSAR.3270
chr4	56819234	56819455	TSAR.2837
chr4	62103620	62103993	TSAR.4506
chr4	62164403	62164700	TSAR.2676
chr4	62598454	62599282	TSAR.0450
chr4	62761906	62762903	TSAR.0299
chr4	62861178	62861715	TSAR.2537
chr4	62894059	62894986	TSAR.2055
chr4	62920996	62921226	TSAR.0948
chr4	66230727	66230935	TSAR.2980
chr4	66467145	66468043	TSAR.1910
chr4	67447276	67447695	TSAR.4590
chr4	68490700	68490932	TSAR.2281
chr4	68501161	68501289	TSAR.3827
chr4	68504645	68504853	TSAR.1301
chr4	69179964	69180049	TSAR.3903
chr4	71554888	71555903	TSAR.4400
chr4	71654510	71654693	TSAR.2187
chr4	71840857	71841010	TSAR.1960
chr4	71888072	71888281	TSAR.1932
chr4	72319169	72319668	TSAR.2854
chr4	72412055	72412269	TSAR.3407
chr4	73012689	73013350	TSAR.1322
chr4	73985875	73986077	TSAR.1315
chr4	74004556	74007254	TSAR.0505
chr4	76582709	76582918	TSAR.2667
chr4	77053670	77053886	TSAR.4731
chr4	77095290	77095469	TSAR.3447
chr4	77102100	77102288	TSAR.2396
chr4	77116852	77117021	TSAR.1524
chr4	77283273	77283470	TSAR.4715
chr4	77305221	77305597	TSAR.1182
chr4	77677833	77678003	TSAR.4402
chr4	77700423	77700759	TSAR.1350
chr4	77926695	77926955	TSAR.0865
chr4	77960108	77960606	TSAR.3584
chr4	77969164	77969818	TSAR.2650
chr4	78634505	78635084	TSAR.1510
chr4	79173542	79173713	TSAR.4480
chr4	79400470	79400876	TSAR.1280
chr4	79420835	79421091	TSAR.0917
chr4	79455569	79455783	TSAR.2927
chr4	79458112	79458359	TSAR.3367
chr4	79851277	79851481	TSAR.2962
chr4	79856268	79856467	TSAR.0503
chr4	80086005	80086538	TSAR.1321
chr4	80106674	80107290	TSAR.4404
chr4	80229281	80230125	TSAR.1685
chr4	80568145	80568489	TSAR.1077
chr4	80929657	80929764	TSAR.4515
chr4	81122441	81122693	TSAR.0159
chr4	81207476	81207824	TSAR.1494
chr4	81966885	81967806	TSAR.0245
chr4	81974483	81974754	TSAR.1175
chr4	83351973	83352106	TSAR.4330
chr4	83411192	83411429	TSAR.4434
chr4	84502678	84502987	TSAR.4064
chr4	85609232	85609421	TSAR.1487
chr4	85639545	85639734	TSAR.1756
chr4	85645561	85645756	TSAR.2272
chr4	85708625	85708878	TSAR.1746
chr4	85781558	85781778	TSAR.3988
chr4	86921629	86921876	TSAR.0731
chr4	87690910	87691142	TSAR.3255
chr4	87967838	87968760	TSAR.4592
chr4	89016665	89016788	TSAR.1899
chr4	89042778	89042955	TSAR.3870
chr4	94376539	94377138	TSAR.4256
chr4	95940401	95940596	TSAR.2382
chr4	96226096	96226344	TSAR.1395
chr4	96300197	96300492	TSAR.1437
chr4	100131222	100131431	TSAR.2529
chr4	100534067	100534299	TSAR.4670
chr4	100829822	100830057	TSAR.4024
chr4	101108833	101109342	TSAR.1870
chr4	102750954	102751374	TSAR.4323
chr4	103454878	103455077	TSAR.2608
chr4	103578831	103579098	TSAR.2306
chr4	104003228	104003344	TSAR.3196
chr4	105382044	105382615	TSAR.3559
chr4	105411592	105412460	TSAR.0219
chr4	106155031	106156720	TSAR.1148
chr4	106638718	106639204	TSAR.1913
chr4	106983339	106983969	TSAR.3510
chr4	108866114	108866765	TSAR.0543
chr4	109004224	109004442	TSAR.4130
chr4	109084970	109085175	TSAR.4128
chr4	109578597	109578814	TSAR.2500
chr4	110105031	110105870	TSAR.0514
chr4	111844967	111845274	TSAR.1908
chr4	114158138	114158339	TSAR.1697
chr4	115760528	115760719	TSAR.3922
chr4	123663002	123663582	TSAR.3346
chr4	126370120	126373968	TSAR.0172
chr4	126411054	126413292	TSAR.0293
chr4	134073380	134074045	TSAR.2233
chr4	138450747	138453427	TSAR.0083
chr4	140907903	140908234	TSAR.4409
chr4	141316954	141317125	TSAR.2830
chr4	141321494	141321716	TSAR.4785
chr4	141380657	141380792	TSAR.3681
chr4	145567525	145568113	TSAR.1744
chr4	145615263	145615863	TSAR.4479
chr4	146041448	146041725	TSAR.0457
chr4	147269193	147270255	TSAR.0191
chr4	147561279	147561984	TSAR.3189
chr4	147830175	147830423	TSAR.4120
chr4	147992195	147992749	TSAR.1889
chr4	149000631	149000953	TSAR.3997
chr4	150383809	150384103	TSAR.3599
chr4	151502850	151503072	TSAR.4362
chr4	151504023	151505368	TSAR.0544
chr4	151509484	151510144	TSAR.2742
chr4	151935497	151935850	TSAR.3300
chr4	153271168	153271304	TSAR.2997
chr4	154387486	154387771	TSAR.0742
chr4	157956438	157957008	TSAR.4720
chr4	159827813	159829221	TSAR.4529
chr4	162013762	162014352	TSAR.1883
chr4	169201480	169201747	TSAR.4583
chr4	169227559	169227873	TSAR.2926
chr4	170082622	170082844	TSAR.3087
chr4	170628010	170628429	TSAR.4199
chr5	24878616	24879250	TSAR.1854
chr5	31327823	31328281	TSAR.2535
chr5	31422880	31423053	TSAR.3684
chr5	33008825	33009809	TSAR.4350
chr5	33615927	33616203	TSAR.2496
chr5	37814576	37815210	TSAR.1425
chr5	37839603	37840384	TSAR.3533
chr5	37991648	37992116	TSAR.3900
chr5	38949422	38950824	TSAR.2068
chr5	42800675	42801252	TSAR.2084
chr5	43280076	43280939	TSAR.3960
chr5	43446187	43446693	TSAR.3053
chr5	43453750	43454158	TSAR.0740
chr5	43650567	43650693	TSAR.3688
chr5	50483882	50484352	TSAR.3060
chr5	50521499	50522000	TSAR.3600
chr5	50524173	50524420	TSAR.4608
chr5	52097200	52097773	TSAR.0403
chr5	52205920	52206256	TSAR.4622
chr5	52351364	52351524	TSAR.1841
chr5	52780796	52781120	TSAR.0432
chr5	53182030	53182545	TSAR.3521
chr5	53394540	53394915	TSAR.3103
chr5	61699093	61699176	TSAR.4331
chr5	61802062	61802213	TSAR.2401
chr5	63871022	63871736	TSAR.1279
chr5	64310332	64311093	TSAR.3416
chr5	64595646	64596117	TSAR.4241
chr5	64865432	64865572	TSAR.4722
chr5	64867659	64868139	TSAR.2756
chr5	64875226	64875447	TSAR.1731
chr5	64878862	64879053	TSAR.2455
chr5	64881823	64882014	TSAR.2710
chr5	64890343	64890475	TSAR.1189
chr5	64905055	64905287	TSAR.4275
chr5	64956459	64956741	TSAR.0720
chr5	65288518	65288788	TSAR.4671
chr5	65349187	65350783	TSAR.0338
chr5	65370740	65371200	TSAR.3713
chr5	65458222	65458590	TSAR.4201
chr5	65459522	65459788	TSAR.2410
chr5	66166489	66166692	TSAR.1815
chr5	66396240	66396422	TSAR.2735
chr5	71489684	71491191	TSAR.4017
chr5	74646602	74646780	TSAR.3050
chr5	76128602	76129627	TSAR.1375
chr5	77311231	77311401	TSAR.4158
chr5	78669153	78669786	TSAR.2566
chr5	80376404	80376639	TSAR.0752
chr5	81571927	81572085	TSAR.4115
chr5	82045222	82045911	TSAR.4250
chr5	86658319	86658493	TSAR.2795
chr5	87973226	87974296	TSAR.2820
chr5	88016625	88017445	TSAR.1566
chr5	88110974	88111375	TSAR.1421
chr5	88123853	88124538	TSAR.2491
chr5	88673436	88674388	TSAR.1267
chr5	89242271	89243095	TSAR.2591
chr5	89261925	89262588	TSAR.1763
chr5	89347582	89347948	TSAR.3005
chr5	89407388	89408248	TSAR.1380
chr5	89422387	89423112	TSAR.1496
chr5	89493185	89493269	TSAR.2951
chr5	90050814	90051008	TSAR.4461
chr5	90052759	90052983	TSAR.2462
chr5	90086683	90087169	TSAR.3980
chr5	90149083	90149367	TSAR.1876
chr5	90678203	90678518	TSAR.4641
chr5	90906306	90906923	TSAR.0521
chr5	91018597	91019597	TSAR.3309
chr5	91123395	91124066	TSAR.0955
chr5	91181199	91182487	TSAR.0730
chr5	91471575	91471878	TSAR.2156
chr5	91803925	91804852	TSAR.2446
chr5	92062244	92062619	TSAR.3949
chr5	92104781	92105301	TSAR.3385
chr5	92262294	92263532	TSAR.1605
chr5	92413615	92414191	TSAR.0320
chr5	92426795	92427973	TSAR.4371
chr5	92901796	92902329	TSAR.0621
chr5	93503836	93504335	TSAR.2294
chr5	93721935	93722319	TSAR.4465
chr5	93964416	93964647	TSAR.4057
chr5	94146577	94147606	TSAR.4405
chr5	94189859	94190345	TSAR.1289
chr5	95735651	95735954	TSAR.4300
chr5	96314822	96315728	TSAR.4219
chr5	96362284	96362472	TSAR.4420
chr5	96506906	96507116	TSAR.2700
chr5	102325952	102326126	TSAR.4363
chr5	103009097	103009528	TSAR.2427
chr5	106901577	106902161	TSAR.3911
chr5	106948632	106949121	TSAR.4180
chr5	106970683	106971531	TSAR.2463
chr5	107195119	107195908	TSAR.2894
chr5	107211920	107212497	TSAR.0522
chr5	107274266	107274512	TSAR.4251
chr5	114859638	114861324	TSAR.0358
chr5	114878638	114879388	TSAR.0260
chr5	124241905	124242234	TSAR.2291
chr5	130867684	130868857	TSAR.0616
chr5	131007190	131008644	TSAR.4000
chr5	134192963	134193447	TSAR.2389
chr5	137089185	137089885	TSAR.2191
chr5	137273561	137274804	TSAR.2802
chr5	137802173	137803440	TSAR.2865
chr5	137846729	137846891	TSAR.3545
chr5	139062156	139063069	TSAR.0251
chr5	139227414	139227465	TSAR.2786
chr5	139495744	139496274	TSAR.0938
chr5	139506635	139507946	TSAR.0918
chr5	139866445	139866673	TSAR.4270
chr5	140390252	140390664	TSAR.0560
chr5	140723631	140725036	TSAR.1820
chr5	140739739	140740854	TSAR.1337
chr5	140772422	140773283	TSAR.4582
chr5	140868254	140870756	TSAR.0636
chr5	145665698	145666067	TSAR.1968
chr5	145894346	145895675	TSAR.0856
chr5	146434795	146435310	TSAR.0193
chr5	148406413	148408318	TSAR.4551
chr5	149515720	149515850	TSAR.3125
chr5	150028666	150029920	TSAR.2910
chr5	150090412	150090929	TSAR.1811
chr5	150911142	150911527	TSAR.0981
chr5	150921840	150925026	TSAR.0624
chr5	150925051	150925927	TSAR.1151
chr5	150928844	150929077	TSAR.3369
chr5	150945230	150947460	TSAR.0162
chr5	151304465	151305192	TSAR.0703
chr5	151775014	151775170	TSAR.4657
chr5	152870355	152870577	TSAR.3761
chr5	152873439	152873633	TSAR.4080
chr5	153174667	153175241	TSAR.4067
chr5	153432428	153433259	TSAR.3759
chr5	153920940	153921327	TSAR.2550
chr5	154833080	154833539	TSAR.3037
chr5	156769981	156770586	TSAR.1823
chr5	157486163	157486450	TSAR.4274
chr5	157502436	157502987	TSAR.3850
chr5	157622367	157622856	TSAR.1531
chr5	157663039	157663542	TSAR.2002
chr5	157801825	157802199	TSAR.2317
chr5	157926120	157926911	TSAR.2132
chr5	157944072	157944600	TSAR.0518
chr5	158036735	158037150	TSAR.0996
chr5	158065208	158065695	TSAR.1986
chr5	158065825	158066239	TSAR.2672
chr5	158104004	158104843	TSAR.0296
chr5	158123018	158123896	TSAR.2977
chr5	158147413	158147929	TSAR.3362
chr5	158152399	158153637	TSAR.1181
chr5	158163394	158163968	TSAR.4370
chr5	158187962	158189435	TSAR.3667
chr5	158302296	158302624	TSAR.4642
chr5	158303956	158304026	TSAR.2311
chr5	158307276	158308014	TSAR.4215
chr5	158384993	158385854	TSAR.4136
chr5	158497429	158498812	TSAR.3749
chr5	158521758	158522113	TSAR.2172
chr5	163039563	163040357	TSAR.4678
chr5	163046099	163046939	TSAR.2390
chr5	163085873	163086455	TSAR.1017
chr5	163198428	163198540	TSAR.1905
chr5	163320723	163321387	TSAR.1438
chr5	163446482	163447424	TSAR.1095
chr5	165155458	165155973	TSAR.4101
chr5	165311338	165311605	TSAR.1983
chr5	165605144	165606001	TSAR.0328
chr5	165734441	165734918	TSAR.2327
chr5	165943603	165944334	TSAR.4739
chr5	165967064	165967585	TSAR.3813
chr5	166088046	166088383	TSAR.0991
chr5	166222756	166223142	TSAR.4651
chr5	166406256	166407473	TSAR.3321
chr5	166686964	166687683	TSAR.1872
chr5	166939889	166940558	TSAR.0904
chr5	167009422	167009739	TSAR.3008
chr5	167170174	167170354	TSAR.2442
chr5	167393797	167394171	TSAR.4151
chr5	167447647	167448426	TSAR.2210
chr5	167469244	167469605	TSAR.1106
chr5	167469811	167470120	TSAR.3378
chr5	167665556	167666127	TSAR.4440
chr5	167673751	167675381	TSAR.3927
chr5	168199601	168199985	TSAR.0929
chr5	168320378	168320717	TSAR.0817
chr5	169535035	169535615	TSAR.4255
chr5	170584278	170585517	TSAR.2079
chr5	170883539	170884156	TSAR.3773
chr5	170901200	170901739	TSAR.0179
chr5	171007859	171008182	TSAR.2416
chr5	171023467	171023841	TSAR.1069
chr5	171026522	171026931	TSAR.0656
chr5	172535618	172535834	TSAR.1898
chr5	173251223	173251526	TSAR.3460
chr5	173261144	173261335	TSAR.1370
chr5	173337470	173337766	TSAR.1931
chr5	174260848	174261372	TSAR.3395
chr5	174868761	174870254	TSAR.3828
chr5	175923460	175923668	TSAR.4031
chr5	175926977	175927156	TSAR.2006
chr5	175954094	175954732	TSAR.1755
chr5	176395496	176396790	TSAR.0014
chr5	176471377	176471775	TSAR.1455
chr5	176517382	176517644	TSAR.2714
chr5	176523594	176523751	TSAR.2258
chr5	176636597	176637601	TSAR.0086
chr5	176674752	176675330	TSAR.1845
chr5	176683936	176684157	TSAR.3606
chr5	176686986	176687174	TSAR.0474
chr5	176694553	176694727	TSAR.1101
chr5	176696586	176696836	TSAR.0409
chr5	176707549	176707837	TSAR.3354
chr5	176709459	176709592	TSAR.3136
chr5	176917217	176917610	TSAR.4623
chr5	176958118	176958658	TSAR.3142
chr5	176965861	176966164	TSAR.4138
chr6	610016	610399	TSAR.4523
chr6	1961002	1961205	TSAR.3804
chr6	7672114	7672591	TSAR.4777
chr6	8470422	8470819	TSAR.3721
chr6	10387200	10387445	TSAR.4788
chr6	11576325	11576865	TSAR.2252
chr6	13620422	13620568	TSAR.2938
chr6	14642089	14642311	TSAR.4713
chr6	15245516	15245995	TSAR.1631
chr6	15400304	15400687	TSAR.0729
chr6	16130776	16131008	TSAR.4626
chr6	16299313	16300026	TSAR.2461
chr6	16302032	16302591	TSAR.1765
chr6	16431487	16431739	TSAR.2419
chr6	16738916	16739363	TSAR.4437
chr6	16758541	16759760	TSAR.0143
chr6	16776514	16776897	TSAR.2798
chr6	17675717	17676029	TSAR.3182
chr6	18121992	18122918	TSAR.1938
chr6	18537445	18537815	TSAR.1473
chr6	18636780	18637560	TSAR.2892
chr6	18980923	18981138	TSAR.1698
chr6	19837187	19837399	TSAR.0384
chr6	19976233	19977375	TSAR.1334
chr6	22237786	22238245	TSAR.3860
chr6	22673909	22674203	TSAR.3846
chr6	23634084	23634867	TSAR.3360
chr6	23851670	23852293	TSAR.3839
chr6	24651015	24651306	TSAR.3012
chr6	25600521	25600981	TSAR.4171
chr6	28120819	28121796	TSAR.0449
chr6	28994497	28995351	TSAR.0354
chr6	29012034	29012508	TSAR.0088
chr6	29012538	29012940	TSAR.1451
chr6	29054096	29054388	TSAR.1388
chr6	30551567	30551672	TSAR.3365
chr6	30622938	30623122	TSAR.2402
chr6	30632574	30632771	TSAR.3851
chr6	32810712	32810868	TSAR.3909
chr6	32825043	32825174	TSAR.2351
chr6	32943805	32943956	TSAR.2709
chr6	33159910	33160070	TSAR.0631
chr6	33166758	33167264	TSAR.4507
chr6	33259732	33260102	TSAR.2513
chr6	33989603	33989742	TSAR.2503
chr6	34083050	34083225	TSAR.4105
chr6	34825866	34827084	TSAR.0337
chr6	34844956	34845286	TSAR.1547
chr6	34950364	34950802	TSAR.1491
chr6	35200613	35200769	TSAR.2645
chr6	35203106	35203462	TSAR.3165
chr6	35210791	35211031	TSAR.2683
chr6	35211232	35211912	TSAR.0986
chr6	35216298	35216650	TSAR.4453
chr6	36454653	36454957	TSAR.3295
chr6	36867141	36867418	TSAR.1612
chr6	36940338	36940603	TSAR.1505
chr6	37556360	37556652	TSAR.0460
chr6	38121705	38121976	TSAR.3417
chr6	38338734	38339115	TSAR.2606
chr6	38565603	38565917	TSAR.1121
chr6	39336694	39337093	TSAR.4102
chr6	39835283	39835625	TSAR.0793
chr6	39851714	39851850	TSAR.1354
chr6	39880002	39880124	TSAR.2861
chr6	40256480	40256947	TSAR.0809
chr6	41036548	41036732	TSAR.4356
chr6	41060479	41060833	TSAR.4765
chr6	41396188	41396257	TSAR.1884
chr6	41410860	41411206	TSAR.2159
chr6	41487366	41487812	TSAR.2856
chr6	41499548	41499842	TSAR.2723
chr6	41561031	41561710	TSAR.0605
chr6	41738525	41739274	TSAR.4653
chr6	42236417	42237374	TSAR.1093
chr6	42832374	42833612	TSAR.1775
chr6	42979713	42980108	TSAR.2839
chr6	42980136	42980374	TSAR.1671
chr6	42988396	42989001	TSAR.2067
chr6	42995089	42995226	TSAR.4367
chr6	43014609	43014848	TSAR.3756
chr6	43019894	43020572	TSAR.2440
chr6	43029037	43029336	TSAR.2832
chr6	43040508	43040709	TSAR.1281
chr6	43141549	43141887	TSAR.2353
chr6	43146817	43147436	TSAR.2021
chr6	43147708	43149052	TSAR.0280
chr6	43167651	43167905	TSAR.4664
chr6	43303745	43304638	TSAR.3001
chr6	43304904	43306281	TSAR.1112
chr6	43322383	43323910	TSAR.0379
chr6	43324789	43325563	TSAR.0811
chr6	43400351	43401146	TSAR.0321
chr6	43483619	43483859	TSAR.2929
chr6	43550033	43550204	TSAR.0898
chr6	43604115	43604452	TSAR.1316
chr6	43748409	43748591	TSAR.1432
chr6	43752240	43752645	TSAR.0875
chr6	43753318	43753879	TSAR.4232
chr6	43844290	43844816	TSAR.1286
chr6	43901033	43901500	TSAR.4137
chr6	44222441	44223383	TSAR.0129
chr6	44227774	44228022	TSAR.3481
chr6	44814691	44815198	TSAR.1874
chr6	45297148	45297940	TSAR.0994
chr6	45837963	45838656	TSAR.4190
chr6	46655865	46657889	TSAR.3413
chr6	46657949	46659460	TSAR.4244
chr6	46721452	46721693	TSAR.2343
chr6	47200449	47200736	TSAR.2424
chr6	47251668	47252302	TSAR.1939
chr6	47253666	47254381	TSAR.2836
chr6	47501321	47501499	TSAR.2787
chr6	47649289	47650369	TSAR.3542
chr6	47845884	47847675	TSAR.0164
chr6	49403160	49403338	TSAR.4299
